external_id,original_format,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
91,NC1C=CC(N)=CC=1,SMILES,-0.38,log units,Hou2003,logS,hou_2003,TRUE,FALSE
92,CCCOC,SMILES,-0.39,log units,Hou2003,logS,hou_2003,TRUE,FALSE
93,CC(C)[C@H](C)CO,SMILES,-0.39,log units,Hou2003,logS,hou_2003,TRUE,FALSE
94,OCC1C=CC=CC=1,SMILES,-0.4,log units,Hou2003,logS,hou_2003,TRUE,FALSE
95,CSCC[C@H](N)C(O)=O,SMILES,-0.42,log units,Hou2003,logS,hou_2003,TRUE,FALSE
96,NC1=CC=CC=C1N,SMILES,-0.42,log units,Hou2003,logS,hou_2003,TRUE,FALSE
97,[H][N@@](C)[C@H](C)[C@H](O)C1C=CC=CC=1,SMILES,-0.42,log units,Hou2003,logS,hou_2003,TRUE,FALSE
98,OC1CCCCC1,SMILES,-0.44,log units,Hou2003,logS,hou_2003,TRUE,FALSE
99,[H][N@@]1CCCC[C@H]1CC(C)=O,SMILES,-0.45,log units,Hou2003,logS,hou_2003,TRUE,FALSE
100,OC1C=NC=CC=1,SMILES,-0.46,log units,Hou2003,logS,hou_2003,TRUE,FALSE
101,COC(=O)C1C=NC=CC=1,SMILES,-0.46,log units,Hou2003,logS,hou_2003,TRUE,FALSE
102,CC1N=CN=C2N=CC=NC2=1,SMILES,-0.47,log units,Hou2003,logS,hou_2003,TRUE,FALSE
103,NC[C@@H](O)C1C=CC=CC=1,SMILES,-0.48,log units,Hou2003,logS,hou_2003,TRUE,FALSE
104,C[N@@]1[C@@H]2C[C@H](C[C@H]1[C@@H]1O[C@@H]12)OC(=O)[C@@H](CO)C1C=CC=CC=1,SMILES,-0.48,log units,Hou2003,logS,hou_2003,TRUE,FALSE
105,CCCOC=O,SMILES,-0.49,log units,Hou2003,logS,hou_2003,TRUE,FALSE
106,N[C@@H]1C[C@@H](NC(=O)[C@@H](O)CCN)[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](N)[C@H]2O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CN)[C@@H](O)[C@@H](O)[C@H]1O,SMILES,-0.5,log units,Hou2003,logS,hou_2003,TRUE,FALSE
107,CC(C)(C)CCO,SMILES,-0.5,log units,Hou2003,logS,hou_2003,TRUE,FALSE
108,N[C@H](CC1=CNC=N1)C(O)=O,SMILES,-0.53,log units,Hou2003,logS,hou_2003,TRUE,FALSE
109,CC[C@@H](CO)[C@H](O)CCC,SMILES,-0.54,log units,Hou2003,logS,hou_2003,TRUE,FALSE
110,NC(=O)CC[C@H](N)C(O)=O,SMILES,-0.55,log units,Hou2003,logS,hou_2003,TRUE,FALSE
111,C[C@@H]1CO1,SMILES,-0.59,log units,Hou2003,logS,hou_2003,TRUE,FALSE
112,O=C1CCCCC1,SMILES,-0.6,log units,Hou2003,logS,hou_2003,TRUE,FALSE
113,CC(=O)OC(COC(C)=O)COC(C)=O,SMILES,-0.6,log units,Hou2003,logS,hou_2003,TRUE,FALSE
114,C[C@H](O)C(C)(C)C,SMILES,-0.62,log units,Hou2003,logS,hou_2003,TRUE,FALSE
115,CN(C)C1C(=O)N(C2C=CC=CC=2)[N@@](C)C=1C,SMILES,-0.63,log units,Hou2003,logS,hou_2003,TRUE,FALSE
116,ClCCl,SMILES,-0.63,log units,Hou2003,logS,hou_2003,TRUE,FALSE
117,CCCCOC(N)=O,SMILES,-0.66,log units,Hou2003,logS,hou_2003,TRUE,FALSE
118,CCOCCC,SMILES,-0.66,log units,Hou2003,logS,hou_2003,TRUE,FALSE
119,CCC(=O)OCC,SMILES,-0.66,log units,Hou2003,logS,hou_2003,TRUE,FALSE
120,CC1=CC(O)=CC=C1,SMILES,-0.68,log units,Hou2003,logS,hou_2003,TRUE,FALSE
121,O=CNC1C=CC=CC=1,SMILES,-0.68,log units,Hou2003,logS,hou_2003,TRUE,FALSE
122,OC1=CC=C(Cl)C=C1,SMILES,-0.7,log units,Hou2003,logS,hou_2003,TRUE,FALSE
123,OC1C=C(Cl)C=CC=1,SMILES,-0.7,log units,Hou2003,logS,hou_2003,TRUE,FALSE
124,CC1=CC=C(O)C=C1,SMILES,-0.7,log units,Hou2003,logS,hou_2003,TRUE,FALSE
125,CC(C)[C@@H](O)CC,SMILES,-0.7,log units,Hou2003,logS,hou_2003,TRUE,FALSE
126,OCCOC1C=CC=CC=1,SMILES,-0.71,log units,Hou2003,logS,hou_2003,TRUE,FALSE
127,C[C@@H](CC)[C@@H](C)O,SMILES,-0.72,log units,Hou2003,logS,hou_2003,TRUE,FALSE
128,CCCOC(C)=O,SMILES,-0.72,log units,Hou2003,logS,hou_2003,TRUE,FALSE
129,CC(C)(C)C(C)(C)O,SMILES,-0.72,log units,Hou2003,logS,hou_2003,TRUE,FALSE
130,NC1=CC=CC=C1O,SMILES,-0.72,log units,Hou2003,logS,hou_2003,TRUE,FALSE
131,OCCN(CCO)C1C=CC=CC=1,SMILES,-0.73,log units,Hou2003,logS,hou_2003,TRUE,FALSE
132,CCOC(=O)C=C,SMILES,-0.74,log units,Hou2003,logS,hou_2003,TRUE,FALSE
133,[O-][N+](=O)C1C=CC(O)=CC=1,SMILES,-0.74,log units,Hou2003,logS,hou_2003,TRUE,FALSE
134,[H][N@@](O)C1C=CC=CC=1,SMILES,-0.74,log units,Hou2003,logS,hou_2003,TRUE,FALSE
135,NC(=O)C[C@@H](N)C(O)=O,SMILES,-0.74,log units,Hou2003,logS,hou_2003,TRUE,FALSE
136,N#C[C@H](O[C@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C1C=CC=CC=1,SMILES,-0.77,log units,Hou2003,logS,hou_2003,TRUE,FALSE
137,CCOCCOCC,SMILES,-0.77,log units,Hou2003,logS,hou_2003,TRUE,FALSE
138,C1=CC=CC2NN=NC=21,SMILES,-0.78,log units,Hou2003,logS,hou_2003,TRUE,FALSE
139,NC1=CC=C(O)C=C1,SMILES,-0.8,log units,Hou2003,logS,hou_2003,TRUE,FALSE
140,CN1C=CC(=O)NC1=O,SMILES,-0.8,log units,Hou2003,logS,hou_2003,TRUE,FALSE
141,CC[C@H](O)CCC,SMILES,-0.8,log units,Hou2003,logS,hou_2003,TRUE,FALSE
142,CC(=C)C(=O)OC,SMILES,-0.8,log units,Hou2003,logS,hou_2003,TRUE,FALSE
143,CC(C)(C)COC(N)=O,SMILES,-0.8,log units,Hou2003,logS,hou_2003,TRUE,FALSE
144,CCOC(=O)CC(=O)OCC,SMILES,-0.82,log units,Hou2003,logS,hou_2003,TRUE,FALSE
145,C1=CC=CO1,SMILES,-0.82,log units,Hou2003,logS,hou_2003,TRUE,FALSE
146,CCCC(=O)OC,SMILES,-0.82,log units,Hou2003,logS,hou_2003,TRUE,FALSE
147,C=CCS[S@@](=O)CC=C,SMILES,-0.83,log units,Hou2003,logS,hou_2003,TRUE,FALSE
148,CCCC(=O)C=C,SMILES,-0.83,log units,Hou2003,logS,hou_2003,TRUE,FALSE
149,OC(=O)C1C=NC=CC=1,SMILES,-0.84,log units,Hou2003,logS,hou_2003,TRUE,FALSE
150,CCCCC=O,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
151,CN(N=O)C(N)=O,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
152,CCOC=C,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
153,CC1C=C(N)C=CC=1,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
154,CCC(O)(CC)CC,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
155,O[C@H]1[C@H](O)[C@H](O[C@H](CO)[C@H]1O)OC1C=CC=CC=1CO,SMILES,-0.85,log units,Hou2003,logS,hou_2003,TRUE,FALSE
156,OC1=CC=CC=C1C=O,SMILES,-0.86,log units,Hou2003,logS,hou_2003,TRUE,FALSE
157,ClC1=CN=C2C=NC=NC2=N1,SMILES,-0.87,log units,Hou2003,logS,hou_2003,TRUE,FALSE
158,C[C@@H]1CC[C@@H](O)CC1,SMILES,-0.88,log units,Hou2003,logS,hou_2003,TRUE,FALSE
159,CCCC(C(C)=O)C(C)=O,SMILES,-0.88,log units,Hou2003,logS,hou_2003,TRUE,FALSE
160,ClCBr,SMILES,-0.89,log units,Hou2003,logS,hou_2003,TRUE,FALSE
161,OC(=O)CC1C=CC=CC=1,SMILES,-0.89,log units,Hou2003,logS,hou_2003,TRUE,FALSE
162,[H][N@](C(C)=O)C(N)=O,SMILES,-0.9,log units,Hou2003,logS,hou_2003,TRUE,FALSE
163,COC1=CN=C2C=NC=NC2=N1,SMILES,-0.91,log units,Hou2003,logS,hou_2003,TRUE,FALSE
164,C[C@H](O)C1C=CC=CC=1,SMILES,-0.92,log units,Hou2003,logS,hou_2003,TRUE,FALSE
165,CC(C)CC(C)(C)O,SMILES,-0.92,log units,Hou2003,logS,hou_2003,TRUE,FALSE
166,CCOC(=O)CCC(=O)OCC,SMILES,-0.96,log units,Hou2003,logS,hou_2003,TRUE,FALSE
167,C/C=C\CC#N,SMILES,-0.96,log units,Hou2003,logS,hou_2003,TRUE,FALSE
168,NC(=O)C1C=CC=CC=1,SMILES,-0.96,log units,Hou2003,logS,hou_2003,TRUE,FALSE
169,OC1=CC=C(C=C1)C=O,SMILES,-0.96,log units,Hou2003,logS,hou_2003,TRUE,FALSE
170,CN1C(=O)C2=C(N=CN2C)N(C)C1=O,SMILES,-0.97,log units,Hou2003,logS,hou_2003,TRUE,FALSE
171,CC(=O)NC1C=CC(N)=CC=1,SMILES,-0.98,log units,Hou2003,logS,hou_2003,TRUE,FALSE
172,O=C1C=CC(=O)C=C1,SMILES,-0.99,log units,Hou2003,logS,hou_2003,TRUE,FALSE
173,CCCCOC,SMILES,-0.99,log units,Hou2003,logS,hou_2003,TRUE,FALSE
174,CI,SMILES,-1,log units,Hou2003,logS,hou_2003,TRUE,FALSE
175,CC[C@@](C)(O)CCC,SMILES,-1,log units,Hou2003,logS,hou_2003,TRUE,FALSE
176,CC(=O)NC1C=CC(O)=CC=1,SMILES,-1.03,log units,Hou2003,logS,hou_2003,TRUE,FALSE
177,[H][N@@]1CCC2C=CC=CC1=2,SMILES,-1.04,log units,Hou2003,logS,hou_2003,TRUE,FALSE
178,O=C1NC=C(F)C(=O)N1,SMILES,-1.07,log units,Hou2003,logS,hou_2003,TRUE,FALSE
179,CCCCC(C)(C)O,SMILES,-1.08,log units,Hou2003,logS,hou_2003,TRUE,FALSE
180,OC1=CC=C(Br)C=C1,SMILES,-1.09,log units,Hou2003,logS,hou_2003,TRUE,FALSE
181,CCBr,SMILES,-1.09,log units,Hou2003,logS,hou_2003,TRUE,FALSE
182,CC(C)OC(C)C,SMILES,-1.1,log units,Hou2003,logS,hou_2003,TRUE,FALSE
183,OC(=O)COC1C=CC=CC=1,SMILES,-1.1,log units,Hou2003,logS,hou_2003,TRUE,FALSE
184,COC1N=C2N=CC=NC2=CN=1,SMILES,-1.11,log units,Hou2003,logS,hou_2003,TRUE,FALSE
185,COC1N=CN=C2N=CC=NC=12,SMILES,-1.11,log units,Hou2003,logS,hou_2003,TRUE,FALSE
186,NCCC1=CC=C(O)C=C1,SMILES,-1.12,log units,Hou2003,logS,hou_2003,TRUE,FALSE
187,[H][N@@]1C(=O)C[C@H](C[C@@H](O)[C@@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O,SMILES,-1.13,log units,Hou2003,logS,hou_2003,TRUE,FALSE
188,CC(C)CCCO,SMILES,-1.14,log units,Hou2003,logS,hou_2003,TRUE,FALSE
189,NC1C=CNC(=O)N=1,SMILES,-1.14,log units,Hou2003,logS,hou_2003,TRUE,FALSE
190,C1=NC2C=CC=CC=2O1,SMILES,-1.16,log units,Hou2003,logS,hou_2003,TRUE,FALSE
191,O=S(CCCl)CCCl,SMILES,-1.16,log units,Hou2003,logS,hou_2003,TRUE,FALSE
192,CCC(CO)CC,SMILES,-1.17,log units,Hou2003,logS,hou_2003,TRUE,FALSE
193,ClC(Cl)Cl,SMILES,-1.17,log units,Hou2003,logS,hou_2003,TRUE,FALSE
194,CC1C=C(C)C(O)=CC=1,SMILES,-1.19,log units,Hou2003,logS,hou_2003,TRUE,FALSE
195,O=CC1C=CC=CC=1,SMILES,-1.19,log units,Hou2003,logS,hou_2003,TRUE,FALSE
196,CC1=CC=C(CO)C=C1,SMILES,-1.2,log units,Hou2003,logS,hou_2003,TRUE,FALSE
197,COC(=O)[C@@H]1[C@H]2C[C@H](C=C2)[C@H]1C(=O)OC,SMILES,-1.2,log units,Hou2003,logS,hou_2003,TRUE,FALSE
198,CC(C)COC(=O)C=C,SMILES,-1.21,log units,Hou2003,logS,hou_2003,TRUE,FALSE
199,[H][N@](C[C@H](O)C1C=C(CO)C(O)=CC=1)C(C)(C)C,SMILES,-1.22,log units,Hou2003,logS,hou_2003,TRUE,FALSE
200,CC(C)C(O)C(C)C,SMILES,-1.22,log units,Hou2003,logS,hou_2003,TRUE,FALSE
201,N[C@@H](CC1=CNC2=CC=CC=C21)C(O)=O,SMILES,-1.23,log units,Hou2003,logS,hou_2003,TRUE,FALSE
202,CC(=O)NS(=O)(=O)C1C=CC(N)=CC=1,SMILES,-1.23,log units,Hou2003,logS,hou_2003,TRUE,FALSE
203,CCCCOC(C)=O,SMILES,-1.24,log units,Hou2003,logS,hou_2003,TRUE,FALSE
204,CCCCCCO,SMILES,-1.24,log units,Hou2003,logS,hou_2003,TRUE,FALSE
205,O=C1NC(=O)C(=O)C(=O)N1,SMILES,-1.25,log units,Hou2003,logS,hou_2003,TRUE,FALSE
206,CC(C)(C)[C@@](C)(O)CC,SMILES,-1.27,log units,Hou2003,logS,hou_2003,TRUE,FALSE
207,CC(=O)C1C=CC=CC=1,SMILES,-1.28,log units,Hou2003,logS,hou_2003,TRUE,FALSE
208,CC(=O)C1C=C(N)C=CC=1,SMILES,-1.28,log units,Hou2003,logS,hou_2003,TRUE,FALSE
209,CCOC(=O)CCC,SMILES,-1.28,log units,Hou2003,logS,hou_2003,TRUE,FALSE
210,CC(Cl)Cl,SMILES,-1.29,log units,Hou2003,logS,hou_2003,TRUE,FALSE
211,CC(=O)NC1C=CC(=CC=1)OC,SMILES,-1.3,log units,Hou2003,logS,hou_2003,TRUE,FALSE
212,C1=CC=NC2C=CC=CC=21,SMILES,-1.3,log units,Hou2003,logS,hou_2003,TRUE,FALSE
213,CCCCCC=O,SMILES,-1.3,log units,Hou2003,logS,hou_2003,TRUE,FALSE
214,ClCCBr,SMILES,-1.32,log units,Hou2003,logS,hou_2003,TRUE,FALSE
215,CC(=O)NC1C=CC=CC=1,SMILES,-1.33,log units,Hou2003,logS,hou_2003,TRUE,FALSE
216,CC(C)CCC(C)=O,SMILES,-1.33,log units,Hou2003,logS,hou_2003,TRUE,FALSE
217,CCC1=CC=CC=C1O,SMILES,-1.36,log units,Hou2003,logS,hou_2003,TRUE,FALSE
218,CCCCC(=O)OC,SMILES,-1.36,log units,Hou2003,logS,hou_2003,TRUE,FALSE
219,[H]/N=C(/N)\N[N+]([O-])=O,SMILES,-1.37,log units,Hou2003,logS,hou_2003,TRUE,FALSE
220,NC1=CC(Cl)=CC=C1,SMILES,-1.37,log units,Hou2003,logS,hou_2003,TRUE,FALSE
221,OCCCC1C=CC=CC=1,SMILES,-1.38,log units,Hou2003,logS,hou_2003,TRUE,FALSE
222,CC(C)CC[C@@H](C)O,SMILES,-1.38,log units,Hou2003,logS,hou_2003,TRUE,FALSE
223,[H][N@@]1C(=O)C(CC)(CC)C(=O)[N@]([H])C1=O,SMILES,-1.39,log units,Hou2003,logS,hou_2003,TRUE,FALSE
224,CC1=CC(O)=CC(C)=C1,SMILES,-1.4,log units,Hou2003,logS,hou_2003,TRUE,FALSE
225,CCN(CCOC(=O)C1C=CC(N)=CC=1)CC,SMILES,-1.4,log units,Hou2003,logS,hou_2003,TRUE,FALSE
226,CC(=O)NC1=CC=CC=C1Cl,SMILES,-1.4,log units,Hou2003,logS,hou_2003,TRUE,FALSE
227,CCCC(O)CCC,SMILES,-1.4,log units,Hou2003,logS,hou_2003,TRUE,FALSE
228,OC(=O)CCC1C=CC=CC=1,SMILES,-1.41,log units,Hou2003,logS,hou_2003,TRUE,FALSE
229,CCCCCC(C)=O,SMILES,-1.42,log units,Hou2003,logS,hou_2003,TRUE,FALSE
230,C1=CC=CN=C1C1=CC=CC=N1,SMILES,-1.42,log units,Hou2003,logS,hou_2003,TRUE,FALSE
231,CC1C(O)=CC=CC=1C,SMILES,-1.43,log units,Hou2003,logS,hou_2003,TRUE,FALSE
232,CCCCNCCCC,SMILES,-1.44,log units,Hou2003,logS,hou_2003,TRUE,FALSE
233,C1=CC=CS1,SMILES,-1.45,log units,Hou2003,logS,hou_2003,TRUE,FALSE
234,C1=NC=CC2C=CC=CC=21,SMILES,-1.45,log units,Hou2003,logS,hou_2003,TRUE,FALSE
235,OC(=O)C1C=CSC=1,SMILES,-1.47,log units,Hou2003,logS,hou_2003,TRUE,FALSE
236,CCCCl,SMILES,-1.47,log units,Hou2003,logS,hou_2003,TRUE,FALSE
237,ClCC(Cl)Cl,SMILES,-1.48,log units,Hou2003,logS,hou_2003,TRUE,FALSE
238,COC1C=CC(C=O)=CC=1,SMILES,-1.49,log units,Hou2003,logS,hou_2003,TRUE,FALSE
239,O=S(=O)(CCCl)CCCl,SMILES,-1.5,log units,Hou2003,logS,hou_2003,TRUE,FALSE
240,[H][N@@](CC(O)=O)/C(/N)=N/[H],SMILES,-1.51,log units,Hou2003,logS,hou_2003,TRUE,FALSE
241,C1=CC=CC2NC=CC=21,SMILES,-1.52,log units,Hou2003,logS,hou_2003,TRUE,FALSE
