external_id,original_format,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
61,c1ccccc1C=C,SMILES,-2.82,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
62,c1ccccc1c2ccccc2,SMILES,-4.31,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
63,c1ccccc1Cc2ccccc2,SMILES,-4.17,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
64,c(c(c(c1ccc2)c2)ccc3)(c3)C1,SMILES,-4.91,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
66,c1ccc2c3ccccc3Cc2c1C,SMILES,-5.22,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
67,c1ccc2ccccc2c1,SMILES,-3.6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
68,Cc1ccc2ccccc2c1,SMILES,-3.77,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
69,c1ccc2ccccc2c1C,SMILES,-3.7,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
71,CCc1ccc2ccccc2c1,SMILES,-4.29,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
72,c1ccc2c(C)cccc2c1C,SMILES,-4.74,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
73,Cc1c(C)cc2ccccc2c1,SMILES,-4.72,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
74,c1ccc2cccc3c2c1C=C3,SMILES,-3.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
76,c1cc(C)c2ccccc2c1C,SMILES,-4.14,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
77,Cc1ccc2cc(C)ccc2c1,SMILES,-4.89,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
78,c1ccc2cccc3c2c1CC3,SMILES,-4.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
79,c1cc(C)c2c(C)cccc2c1C,SMILES,-4.92,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
81,c(c(c(c(c1)ccc2)c2)ccc3)(c1)c3,SMILES,-5.26,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
82,c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1,SMILES,-5.89,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
83,Cc1cc2cc3ccccc3cc2cc1,SMILES,-6.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
84,c(c(c(cc1)ccc2)c2cc3)(c1ccc4)c34,SMILES,-6.19,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
86,c(c(ccc1)ccc2)(c1c(c3ccc4)c4)c23,SMILES,-6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
87,c1c(CC3)c2c(C3)ccc(CC4)c2c(C4)c1,SMILES,-5.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
88,C3c1ccccc1c4ccc2ccccc2c34,SMILES,-6.68,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
89,c1ccc2c3cc4ccccc4cc3Cc2c1,SMILES,-8.04,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
91,c1ccc2c3ccccc3c4ccccc4c2c1,SMILES,-6.74,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
92,c(c(c(cc1)ccc2)c2cc3)(c3cc(c4ccc5)c5)c14,SMILES,-8.19,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
93,c(c(c(c(c1)ccc2)c2)c(c(c3ccc4)c4)C)(c3C)c1,SMILES,-7.02,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
94,c1ccc2c(c1)c4cccc5ccc3cccc2c3c45,SMILES,-7.8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
96,c(c(ccc1)ccc2)(c1c(c(c(cc3)ccc4)c45)c3)c25,SMILES,-8.8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
97,c16cccc2ccc3ccc4ccc5cccc6c5c4c3c12,SMILES,-9.03,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
98,n(H)(c(c(c1cccc2)ccc3)c3)c12,SMILES,-4.97,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
99,s(c(c(c1cccc2)ccc3)c3)c12,SMILES,-4.38,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
101,c1ccc4c(c1)ccc5c3ccc2ccccc2c3n(H)c45,SMILES,-7.42,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
102,n(c(c(ccc1)cc2cccc3)c1)c23,SMILES,-3.67,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
103,c1ccc2nc3cccc(N)c3cc2c1,SMILES,-4.22,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
104,Nc3ccc2cc1ccccc1cc2c3,SMILES,-5.17,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
106,c1cc2cc3cc(CC)ccc3cc2cc1,SMILES,-6.89,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
107,c12ccccc1cc3c4ccccc4c5c3c2ccc5,SMILES,-8.23,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
108,c1ccc4c(c1)ccc5c2cccc3cccc(c23)c45,SMILES,-8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
109,c2ccc1cc3c(cc1c2)c4cccc5cccc3c45,SMILES,-8.49,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
111,c(c(c(c(c1)ccc2)c2)cc(c3c(c(c4)ccc5)c5)c4)(c1)c3,SMILES,-8.66,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
112,CI,SMILES,-1,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
113,ClCCl,SMILES,-0.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
114,BrCCl,SMILES,-0.89,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
116,ClC(Cl)Cl,SMILES,-1.17,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
117,ClC(Br)Cl,SMILES,-1.54,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
118,ClC(Br)Br,SMILES,-1.9,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
119,BrC(Br)Br,SMILES,-1.91,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
121,BrC(Br)(Br)Br,SMILES,-3.14,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
122,CCBr,SMILES,-1.09,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
123,CCI,SMILES,-1.6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
124,ClC(Cl)C,SMILES,-1.29,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
126,ClCCBr,SMILES,-1.32,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
127,BrCCBr,SMILES,-1.68,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
128,ClC(Cl)(Cl)C,SMILES,-2,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
129,ClC(Cl)CCl,SMILES,-1.48,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
131,ClC(Cl)(Cl)CCl,SMILES,-2.18,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
132,ClC(Cl)(Cl)C(Cl)Cl,SMILES,-2.6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
133,ClC(Cl)(F)C(F)(F)Cl,SMILES,-3.04,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
134,ClC(Cl)(Cl)C(Cl)(Cl)Cl,SMILES,-3.67,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
136,CC(Cl)C,SMILES,-1.41,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
137,CCCBr,SMILES,-1.73,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
138,CC(Br)C,SMILES,-1.59,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
139,CCCI,SMILES,-2.29,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
141,ClCCCCl,SMILES,-1.62,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
142,ClCC(Cl)C,SMILES,-1.6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
143,BrCCCCl,SMILES,-1.85,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
144,BrCCCBr,SMILES,-2.08,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
146,BrCC(Br)CCl,SMILES,-2.38,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
147,ClCC(Cl)CCl,SMILES,-1.92,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
148,CCCCCl,SMILES,-2.03,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
149,CC(Cl)CC,SMILES,-1.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
151,ICCCC,SMILES,-2.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
152,CC(C)CCl,SMILES,-2,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
153,CC(C)CBr,SMILES,-2.43,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
154,ClC(Cl)CCC,SMILES,-2.4,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
156,CCCCCCl,SMILES,-2.73,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
157,CC(Cl)CCC,SMILES,-2.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
158,CCC(Cl)CC,SMILES,-2.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
159,CC(C)(Cl)CC,SMILES,-2.51,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
161,CC(C)(Cl)C(Cl)C,SMILES,-2.69,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
162,CCCCCCCl,SMILES,-3.12,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
163,CCCCCBr,SMILES,-3.07,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
164,CCCCCCBr,SMILES,-3.81,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
166,C1CCCCC1Br,SMILES,-2.3,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
167,FC(F)(F)C(Cl)Br,SMILES,-1.71,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
168,FC(F)(C(F)(F)Cl)Cl,SMILES,-3.12,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
169,C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl,SMILES,-4.59,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
172,CCCCCCCCl,SMILES,-3.99,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
173,CCCCCCCI,SMILES,-4.81,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
174,ClC(Cl)=C,SMILES,-1.64,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
175,ClC=CCl,SMILES,-1.3,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
177,IC=CI,SMILES,-3.22,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
178,ClC=C(Cl)Cl,SMILES,-1.96,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
179,ClC(Cl)=C(Cl)Cl,SMILES,-2.54,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
180,C=CCCl,SMILES,-1.36,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
182,ClC2C1OC1C3C2C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,SMILES,-6.29,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
183,ClC3=C(Cl)C4(Cl)C2C1CC(C=C1)C2C3(Cl)C4(Cl)Cl,SMILES,-7.33,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
184,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,SMILES,-6.18,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
185,C=CCBr,SMILES,-1.5,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
187,C(=C(C(=C1Cl)Cl)Cl)(C1(Cl)Cl)Cl,SMILES,-5.18,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
188,ClC(=C(C=C(Cl)Cl)Cl)Cl,SMILES,-4.23,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
189,c1ccccc1F,SMILES,-1.8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
190,c1ccccc1Cl,SMILES,-2.38,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
192,c1cc(I)ccc1F,SMILES,-3.13,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
193,c1cc(Cl)ccc1Cl,SMILES,-3.27,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
194,c1cccc(Cl)c1Cl,SMILES,-3.05,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
195,c1ccc(Cl)cc1Cl,SMILES,-3.04,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
197,c1ccc(Cl)cc1Br,SMILES,-3.21,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
198,c1cc(Cl)ccc1Br,SMILES,-3.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
199,c1cc(Br)ccc1Br,SMILES,-4.07,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
200,c1cccc(Br)c1Br,SMILES,-3.5,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
202,c1cc(Cl)cc(Cl)c1Cl,SMILES,-3.59,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
203,c1ccc(Cl)c(Cl)c1Cl,SMILES,-4,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
204,c1c(Cl)cc(Cl)cc1Cl,SMILES,-4.48,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
205,c1ccc(Br)c(Br)c1Br,SMILES,-5.04,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
207,c1c(F)cc(F)c(F)c1F,SMILES,-2.31,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
208,c1c(F)c(F)cc(F)c1F,SMILES,-2.38,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
209,c1c(Cl)cc(Cl)c(Cl)c1Cl,SMILES,-4.63,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
210,c1cc(Cl)c(Cl)c(Cl)c1Cl,SMILES,-4.57,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
212,c1ccccc1I,SMILES,-2.78,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
213,c1cc(Br)ccc1C,SMILES,-3.19,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
214,c1cc(F)ccc1CCl,SMILES,-2.54,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
215,c1cc(F)ccc1F,SMILES,-1.97,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
217,c1ccc(Br)cc1C,SMILES,-3.52,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
218,c1cccc(Cl)c1C,SMILES,-3.52,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
219,c1ccccc1CCl,SMILES,-2.39,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
220,c1cc(Cl)ccc1C,SMILES,-3.08,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
222,c1ccccc1c2c(Cl)cccc2,SMILES,-4.54,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
223,c1ccccc1c2cc(Cl)ccc2,SMILES,-4.88,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
224,c1cc(Cl)ccc1c2ccc(Cl)cc2,SMILES,-6.56,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
225,c1cccc(Cl)c1c2c(Cl)cccc2,SMILES,-5.27,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
227,c1ccc(Cl)cc1c2cc(Cl)ccc2,SMILES,-5.8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
228,c1ccccc1c2cc(Cl)c(Cl)cc2,SMILES,-6.39,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
229,c1ccccc1c2c(Cl)cc(Cl)cc2,SMILES,-5.25,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
230,c1ccccc1c2c(Cl)cccc2Cl,SMILES,-5.21,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
232,c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,SMILES,-6.27,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
233,c1cc(Cl)ccc1c2c(Cl)ccc(Cl)c2,SMILES,-6.25,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
234,c1ccccc1c2c(Cl)cc(Cl)cc2Cl,SMILES,-6.14,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
235,c1ccc(Cl)cc1c2c(Cl)ccc(Cl)c2,SMILES,-6.01,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
237,c1cc(Cl)ccc1c2c(Cl)c(Cl)ccc2,SMILES,-6.26,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
238,c1cc(Cl)ccc1c2c(Cl)cc(Cl)cc2,SMILES,-6.21,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
239,c1ccccc1c2c(Cl)c(Cl)ccc2Cl,SMILES,-6.29,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
240,c1ccc(Cl)c(Cl)c1c2c(Cl)c(Cl)ccc2,SMILES,-7.28,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
242,c1cc(Cl)c(Cl)cc1c2c(Cl)cc(Cl)cc2,SMILES,-7.8,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
243,c1ccc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2,SMILES,-6.47,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
244,c1cc(Cl)cc(Cl)c1c2c(Cl)ccc(Cl)c2,SMILES,-6.57,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
245,c1c(Cl)ccc(Cl)c1c2c(Cl)ccc(Cl)c2,SMILES,-7,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
247,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,SMILES,-7.39,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
248,c1cc(Cl)c(Cl)cc1c2c(Cl)ccc(Cl)c2,SMILES,-7.25,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
249,c1cc(Cl)cc(Cl)c1c2c(Cl)cc(Cl)cc2,SMILES,-6.51,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
250,c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2,SMILES,-7.05,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
252,Clc1cccc(Cl)c1c2c(Cl)cc(Cl)cc2Cl,SMILES,-7.32,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
253,c1cc(Cl)c(Cl)cc1c2c(Cl)cc(Cl)c(Cl)c2,SMILES,-7.39,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
254,c1c(Cl)c(Cl)c(Cl)c(Cl)c1c2c(Cl)cccc2,SMILES,-7.21,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
255,Clc1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)cccc2,SMILES,-7.43,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
257,c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,SMILES,-8.56,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
258,Clc1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)ccc2Cl,SMILES,-8.65,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
259,Clc1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)cc(Cl)c2,SMILES,-8.6,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
260,c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,SMILES,-8.32,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
262,Clc1c(Cl)cc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2,SMILES,-7.42,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
263,Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl,SMILES,-8.71,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
264,c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2,SMILES,-7.82,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
265,c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2Cl,SMILES,-7.66,log units,Huuskonen2000,logS,huuskonen_2000,TRUE,FALSE
